battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
855,1,2.1,0,13,1,53,0.8,111,1,12,1488,1916,3115,8,12,20,1,1,0,3
690,1,2.5,0,16,0,21,0.9,124,7,1,695,1808,1093,17,12,6,0,0,1,0
921,0,2.5,0,0,0,49,0.6,131,2,1,156,1183,858,17,6,3,1,0,0,0
1199,0,2.0,0,8,0,57,0.4,158,6,14,564,1632,1442,11,4,8,0,1,1,1
506,1,1.8,0,19,1,3,0.9,161,5,16,1831,526,2621,11,7,2,0,1,1,1
632,0,0.7,1,18,1,21,0.5,92,8,12,201,554,1737,15,7,19,0,1,1,0
1056,0,1.2,0,3,1,48,0.6,103,5,6,1809,1656,3580,9,6,11,0,1,1,3
1325,1,0.7,0,7,1,19,0.5,119,5,8,1198,1575,3528,16,6,7,1,1,0,3
1260,0,2.9,1,12,1,2,0.6,93,2,11,1267,1280,3859,5,3,8,1,0,0,3
1554,0,0.8,0,3,0,59,0.5,171,3,2,1292,797,2020,14,9,13,0,1,1,2
1034,1,0.9,0,8,1,30,0.1,154,3,14,922,1922,1954,8,12,19,0,0,0,1
925,1,2.7,0,8,1,30,0.9,149,8,6,1469,1541,3492,11,3,12,0,0,1,3
1917,0,2.9,1,17,0,20,0.5,141,8,0,73,1317,487,18,9,20,0,1,1,0
1171,0,2.4,0,11,1,45,0.6,199,4,13,95,1354,583,9,6,5,0,0,0,0
862,1,0.5,1,9,0,41,0.2,168,8,18,1896,1058,2541,6,4,20,0,0,1,2
1960,0,0.5,1,10,1,7,0.1,140,5,15,172,1769,1399,18,2,14,1,1,1,1
581,0,1.4,0,6,0,45,0.3,80,5,9,1922,1002,1205,12,1,20,1,1,0,0
855,0,0.9,0,8,0,40,0.7,168,3,0,1429,1612,2142,6,10,3,1,0,1,1
1781,1,0.5,0,5,1,51,0.2,145,5,4,154,702,3198,15,9,10,0,0,1,2
1088,0,1.7,0,18,1,55,0.9,111,3,2,1206,1445,2922,12,12,9,1,0,0,2
794,0,2.9,1,15,0,47,0.3,92,7,16,1346,739,2553,17,6,15,1,1,0,2
1747,1,1.3,0,14,0,9,0.3,112,7,17,288,989,1615,15,9,10,1,1,1,1
1569,0,2.2,1,6,0,25,0.3,111,3,20,257,1536,1563,6,3,14,1,1,0,1
1636,0,2.1,1,15,0,21,0.1,135,6,18,1610,1148,453,15,15,19,1,0,0,1
1756,1,1.1,1,4,0,55,0.8,103,3,17,173,1838,671,9,5,7,0,1,0,1
516,1,2.1,1,15,0,15,0.9,170,1,15,329,1184,3035,8,8,4,0,1,0,1
859,1,1.0,1,0,0,6,0.7,83,1,1,1254,1721,1674,5,12,11,0,0,0,0
1746,1,0.8,0,18,1,42,0.3,167,1,14,758,742,1193,18,6,11,1,0,0,1
1365,0,2.3,1,4,0,41,0.4,102,1,12,1019,1006,3478,16,17,11,0,0,1,3
1199,0,0.8,1,6,1,35,0.5,108,2,12,160,1566,3592,12,13,10,1,1,1,3
947,1,3.0,0,18,1,61,1.0,177,4,15,185,1853,1499,14,4,13,0,1,0,1
1355,1,1.0,0,4,0,17,0.3,100,4,7,1926,1952,1495,16,12,9,1,1,0,1
864,0,2.0,1,16,0,46,0.8,109,3,10,142,1112,1594,7,7,10,1,1,0,0
1174,1,1.5,1,7,1,8,0.5,169,7,7,1305,661,1947,17,14,18,0,1,1,0
1507,0,0.8,0,0,0,17,0.4,99,5,9,906,1155,471,8,8,9,0,1,1,0
1849,1,0.6,1,1,0,8,0.5,95,1,0,639,1458,3662,8,5,19,1,1,1,3
966,0,2.1,0,14,1,28,0.2,146,4,11,1701,1120,3686,9,13,18,1,0,1,3
913,1,2.5,0,19,1,15,0.8,128,4,8,26,1958,1905,7,9,7,0,1,0,0
1978,1,2.6,1,17,1,15,0.3,180,1,4,1269,1756,1440,13,8,11,0,1,0,1
1085,0,1.7,0,10,0,45,0.8,137,7,8,1510,610,3118,8,16,2,1,0,0,2
1756,1,2.4,1,9,0,34,0.2,183,2,15,1670,1433,865,18,12,2,0,0,0,1
1747,0,2.2,1,3,1,34,1.0,123,2,17,1920,1755,2814,14,16,10,0,0,0,3
1493,0,2.3,1,4,0,45,0.3,104,8,7,201,1249,1173,15,12,4,0,0,1,0
1935,0,1.7,0,3,1,21,0.9,102,4,10,1044,1208,412,15,8,7,0,1,0,0
1071,0,2.1,1,12,0,54,0.8,187,8,19,1614,772,417,8,0,8,1,1,1,0
834,0,2.5,0,12,1,48,1.0,138,2,18,669,1306,297,10,0,10,1,0,0,0
1745,1,1.5,1,17,0,37,0.5,80,6,3,1117,540,3507,12,4,6,1,0,0,3
536,1,2.5,1,1,1,8,0.8,176,1,19,1031,1059,2606,17,7,17,0,1,1,1
1488,0,2.0,0,15,0,33,0.4,94,7,9,471,965,1609,11,17,3,1,0,1,1
777,1,0.9,1,0,0,49,0.3,160,4,12,1362,1600,1842,8,3,4,1,0,0,1
1719,0,0.6,1,18,1,4,0.5,177,1,19,258,989,3317,8,0,4,0,1,1,3
1415,1,1.4,0,8,0,40,0.2,160,2,13,54,616,3067,9,14,11,0,0,1,2
983,1,1.9,0,2,0,30,1.0,131,1,20,910,933,1708,14,3,4,1,1,1,1
1765,1,2.6,0,6,1,25,0.2,137,2,1,1571,1542,3677,9,8,16,1,0,0,3
1847,1,0.8,1,9,0,23,0.6,120,7,3,1029,1493,375,16,9,15,0,1,0,0
1230,0,2.5,0,0,0,7,0.7,123,2,6,1400,695,1354,5,14,5,0,0,0,0
691,0,2.7,0,9,0,49,0.6,83,1,18,553,1118,2293,17,2,11,0,1,1,1
1540,1,0.9,1,8,1,25,0.7,156,7,16,1073,1974,2977,12,1,12,0,1,1,3
1023,1,2.6,0,14,1,41,0.2,147,2,15,111,924,2964,14,4,12,0,0,0,2
1417,0,3.0,1,14,1,24,0.6,86,8,12,145,1917,378,17,0,9,1,0,0,0
900,1,2.3,1,2,1,55,0.4,125,6,17,229,1807,2956,9,10,10,1,0,1,2
1385,0,2.5,0,4,1,39,0.9,88,3,20,1746,533,3509,7,11,9,1,0,0,3
1204,0,3.0,1,8,0,11,0.8,166,1,11,496,794,3224,7,2,13,1,0,0,2
521,0,2.0,0,8,0,17,1.0,112,3,0,1329,1506,3317,8,15,18,0,1,1,1
973,1,1.3,0,6,1,12,0.1,112,1,14,1565,1774,1044,16,13,16,0,1,1,0
1643,0,2.6,0,11,0,33,0.4,163,2,2,460,838,512,11,11,20,1,1,0,0
709,1,2.0,0,8,0,46,0.3,83,2,5,806,1117,2116,9,15,7,0,1,1,1
805,0,2.0,1,5,0,62,0.1,144,7,13,1651,1963,3060,5,7,6,1,0,1,3
1793,1,1.1,1,1,0,7,0.3,197,4,5,1931,679,2901,18,16,9,1,1,0,2
1203,1,2.4,0,8,1,25,0.7,185,6,0,225,1121,3910,16,16,19,1,1,1,2
1186,1,0.7,0,16,1,34,0.3,113,8,19,58,1751,1548,17,6,16,1,1,1,1
784,0,2.8,1,0,0,54,0.6,170,4,5,1099,1118,3820,9,14,4,1,0,0,3
1215,0,1.3,0,18,0,52,0.9,164,3,7,427,1142,3507,18,8,15,1,0,1,3
1262,1,0.8,1,5,1,13,0.7,167,2,14,727,522,3094,9,3,16,0,1,1,2
1750,1,1.6,0,4,0,57,0.5,158,4,13,1155,1850,1428,10,7,14,0,0,0,2
1447,1,0.6,1,1,0,28,0.4,178,2,15,931,1677,3845,18,9,10,1,1,1,3
880,0,2.2,1,8,0,39,0.5,143,1,19,497,1118,1427,11,14,18,1,0,0,1
959,0,2.8,1,13,1,63,0.3,104,4,15,815,1669,935,9,17,20,1,0,0,1
1530,0,2.6,0,3,1,19,0.7,134,3,18,909,751,3336,17,13,5,0,0,1,3
528,0,0.8,0,3,0,64,0.4,88,7,0,1616,801,1457,15,4,11,0,1,0,0
1406,1,0.8,0,14,0,46,0.9,96,4,3,1328,1593,3099,18,8,4,0,0,0,3
1556,1,2.5,0,7,0,40,0.8,100,2,9,66,1616,3722,6,12,20,1,1,1,3
1378,0,2.8,0,3,0,56,0.6,139,5,19,229,662,3955,18,10,10,0,0,0,3
578,0,1.7,1,15,0,14,0.4,92,5,17,982,1604,863,6,11,6,1,1,0,0
1446,1,1.7,1,3,0,54,0.3,82,7,1,332,1586,586,17,2,15,0,1,1,0
958,0,1.3,1,15,1,41,0.8,147,7,3,1928,1111,2359,8,1,8,1,1,0,2
1069,0,2.7,1,11,1,31,0.5,83,6,14,276,1959,1486,5,14,7,1,1,0,1
1953,0,2.1,1,15,0,54,0.3,186,7,3,1896,1571,2408,11,4,9,1,1,1,3
1237,0,1.2,1,18,1,50,0.3,171,2,15,1607,944,802,17,6,3,0,1,1,1
1808,0,1.2,1,7,0,42,0.2,86,8,14,720,573,1048,5,3,15,0,0,0,1
1015,0,2.7,0,5,0,53,0.8,105,1,17,1807,1325,2160,7,4,8,0,1,0,2
1622,1,0.5,1,9,1,14,0.3,154,4,6,143,1041,1634,14,15,4,1,0,0,0
896,0,1.3,0,4,1,35,0.6,103,7,14,1274,656,1938,11,14,7,1,1,1,1
538,0,1.9,1,17,0,37,0.5,186,5,10,1819,1789,744,15,15,15,0,1,0,0
1794,1,0.9,1,9,0,31,0.6,89,1,18,690,755,2078,16,3,13,0,0,1,2
1386,1,0.7,0,9,1,62,0.9,180,8,7,1103,1562,3920,16,5,19,1,1,0,3
1296,1,2.5,1,6,1,26,0.9,92,2,0,56,1578,1782,10,17,13,1,0,0,0
656,0,2.7,0,17,0,3,0.5,123,1,2,1389,1551,3377,11,2,8,0,1,1,2
1598,1,2.6,1,0,0,37,0.1,185,2,4,307,1436,3414,9,4,6,1,0,0,3
1383,0,2.7,0,6,0,19,0.5,118,8,17,173,617,2606,12,1,13,0,0,1,1
1653,0,1.9,1,0,1,6,0.6,98,8,11,1485,869,3328,10,15,10,0,1,1,3
1473,0,2.5,0,14,0,20,0.6,130,6,11,749,708,3708,16,5,12,1,0,0,3
1607,1,1.5,0,3,1,43,0.7,98,4,20,1003,1086,905,8,14,5,0,0,0,1
1545,1,2.2,1,19,0,19,0.2,155,1,18,677,1348,903,18,17,15,0,1,1,1
1982,1,3.0,1,9,1,63,0.7,131,8,8,1619,815,1641,15,5,13,1,1,1,2
1348,1,1.1,0,8,1,58,0.3,165,4,10,1516,1916,636,5,12,19,0,1,1,1
1905,1,1.5,1,1,1,33,0.8,126,1,16,559,943,3993,6,12,8,0,0,0,3
1247,0,1.7,0,13,1,22,0.4,180,2,15,1662,1782,2465,16,0,2,1,0,0,2
1963,0,0.8,1,15,0,11,0.7,199,8,3,1704,1721,2322,10,15,14,1,0,0,2
1488,0,0.7,0,0,1,38,0.1,109,2,9,1889,1127,3277,8,3,17,0,1,0,3
520,0,2.6,1,1,1,50,0.5,125,1,14,1397,944,2119,7,16,6,0,1,1,1
802,1,2.9,0,6,1,23,0.7,155,6,18,348,1069,2546,11,17,20,1,0,1,1
1368,1,1.5,1,9,0,14,0.3,172,2,2,1090,1081,384,11,15,10,1,1,1,0
583,0,0.7,0,19,0,56,0.8,100,3,20,329,1104,1455,6,0,10,0,1,0,1
1976,1,0.7,0,0,0,18,0.7,154,3,4,1875,1240,664,12,5,13,0,1,0,1
1910,1,2.7,1,12,0,10,0.6,180,4,10,193,1407,1047,15,10,19,0,1,0,0
1780,0,1.7,1,0,0,25,0.4,127,7,4,1178,1148,3246,5,5,11,0,1,1,3
1069,0,1.3,0,4,0,45,0.5,141,3,6,1183,804,1363,15,16,18,1,0,1,0
1433,1,1.7,0,15,1,15,0.6,137,3,5,1719,838,3703,14,3,20,1,0,1,3
1685,1,1.3,0,14,1,47,0.5,97,6,12,265,1028,477,11,13,12,1,1,1,0
1686,0,1.7,0,16,1,9,0.7,187,6,1,167,553,3652,14,13,17,1,1,0,2
1508,0,2.6,1,15,0,56,0.5,138,7,18,144,1635,3778,16,7,9,0,0,0,3
1292,0,2.0,0,12,1,38,0.3,170,5,10,185,1183,1695,5,1,16,1,0,0,1
1291,1,2.2,0,10,1,20,0.3,180,7,19,885,918,3984,17,4,12,0,0,1,3
1794,0,1.4,0,16,0,64,0.1,127,5,4,864,804,2748,16,3,8,0,0,1,2
991,0,2.3,1,16,1,29,0.4,142,6,8,773,1961,873,18,9,3,1,0,1,0
707,1,2.2,0,1,0,47,0.8,91,5,5,1446,584,1604,7,2,20,1,1,1,0
1583,1,0.8,1,12,1,42,0.8,166,6,16,1006,751,2826,7,15,10,0,0,0,3
929,1,1.9,1,13,0,31,0.3,113,5,18,785,625,2469,14,9,19,1,0,0,1
1484,1,1.1,1,10,0,8,1.0,140,2,7,456,1109,3011,18,14,14,0,0,1,2
1832,1,2.5,1,9,0,60,0.6,181,6,6,1863,1928,3046,6,3,2,0,0,0,3
1019,0,1.6,1,2,1,59,0.9,166,7,4,344,803,3986,18,0,20,1,1,1,3
1090,0,3.0,1,16,1,27,0.7,132,4,14,734,1551,3565,14,14,14,0,1,1,3
1550,1,0.7,1,14,0,41,0.8,104,4,9,553,1347,3312,17,9,15,1,0,1,3
698,1,2.5,0,8,0,47,0.2,141,6,15,1020,1789,3216,9,17,18,1,0,1,3
886,1,2.2,0,9,1,55,0.3,83,3,8,1539,1575,1292,8,15,2,1,1,1,1
848,1,2.4,1,7,1,61,0.1,173,8,6,787,1154,3584,17,8,6,0,0,0,3
1459,1,1.3,0,12,0,47,0.7,173,4,10,1819,1143,3841,10,16,15,1,0,0,3
1192,0,1.7,0,17,1,12,0.4,92,7,8,935,1357,3537,6,9,19,0,1,0,2
877,0,2.5,1,4,1,15,0.8,121,3,16,704,1010,3811,18,7,14,1,1,0,2
1398,0,1.1,0,5,1,22,0.4,128,4,8,1127,706,2668,8,4,13,0,0,0,2
1415,0,1.1,1,16,0,64,0.8,157,8,2,246,1073,480,16,1,16,0,0,0,0
1026,1,1.9,0,10,0,9,0.2,135,1,7,811,1374,3299,11,14,5,0,1,1,2
1676,0,1.8,1,19,1,4,0.3,126,1,18,1046,1010,2497,5,16,10,0,1,1,2
1233,1,1.2,1,15,0,29,0.4,87,6,19,952,700,3523,17,9,4,0,1,0,3
705,1,1.2,0,8,1,62,0.5,134,8,15,814,1322,3727,15,1,12,1,0,1,3
954,1,1.2,0,1,1,30,0.4,167,7,6,1548,1807,312,7,8,16,0,0,1,0
1796,0,2.4,1,4,0,24,0.8,97,7,6,143,1880,3952,5,1,17,1,0,1,3
1759,1,2.1,1,0,0,19,0.2,114,4,19,729,1570,2516,6,17,8,1,1,0,3
1020,0,2.6,1,3,0,36,0.4,168,2,12,1718,1519,3606,13,11,8,1,0,0,3
1516,0,2.9,0,3,1,64,0.9,160,3,2,862,636,1659,14,14,10,1,1,0,1
1455,1,1.7,0,2,1,14,0.2,111,8,11,1777,629,372,9,5,18,0,0,1,0
1225,1,0.7,0,8,0,13,0.9,199,4,7,1216,1718,3778,17,17,14,1,1,0,3
1513,1,0.6,0,11,0,48,1.0,103,6,12,464,1517,2902,8,12,10,1,0,0,3
1000,0,1.2,1,9,0,51,0.2,86,8,19,1807,1887,665,16,3,10,1,1,0,1
616,1,2.8,1,1,1,6,0.4,92,3,15,374,931,2172,8,11,13,1,1,1,0
885,0,1.8,1,10,1,40,0.4,170,5,6,676,1592,3694,12,8,20,1,1,0,3
1867,1,1.2,1,9,1,12,0.8,191,6,3,691,1981,3115,16,1,16,1,1,0,3
1083,1,1.5,0,5,0,59,0.6,148,4,11,628,1039,3232,7,15,19,0,0,0,3
894,0,2.0,1,17,0,60,0.7,179,2,16,1289,834,3440,16,0,9,0,1,1,3
1587,0,2.1,1,1,1,12,0.8,169,8,0,1401,1025,2239,16,3,7,0,0,0,1
1220,0,0.9,0,1,0,60,0.2,121,5,16,1573,1057,3491,8,14,7,1,0,0,3
571,0,2.9,0,9,0,48,0.8,188,6,1,555,1408,2307,6,0,4,1,1,1,1
773,0,1.9,1,15,0,43,0.7,110,4,5,862,1539,3957,10,14,4,1,1,0,3
1843,0,0.8,0,11,0,48,0.6,153,1,11,73,1979,278,16,2,3,0,0,0,0
837,1,2.7,1,0,1,32,0.9,189,7,10,437,1009,3224,13,12,6,1,0,0,2
1889,1,0.7,0,7,0,32,0.7,105,4,20,880,708,1000,16,17,13,1,0,0,1
1106,0,2.8,0,15,1,14,0.3,165,1,10,225,1681,857,8,12,7,0,0,1,0
665,1,3.0,1,17,1,15,0.5,155,1,17,1842,1860,3291,15,9,17,1,0,1,3
510,0,2.3,0,12,0,50,0.5,111,6,7,307,1764,3419,10,6,6,0,0,1,2
1824,1,2.4,1,14,1,46,0.1,170,4,6,965,557,2772,8,7,7,1,0,0,2
1228,1,1.3,0,11,1,43,1.0,176,7,13,347,1315,1225,18,0,5,1,1,0,0
1300,0,2.9,0,7,0,26,0.2,196,4,15,475,1828,1434,6,17,15,1,0,0,1
601,0,1.8,0,9,1,34,0.7,131,1,11,1338,1868,2098,17,11,4,0,0,0,1
1948,0,2.3,0,13,1,34,0.6,99,3,8,524,1537,2930,18,17,18,1,1,1,3
1915,1,2.8,0,4,1,63,0.1,182,5,19,1448,1882,2510,10,11,6,0,0,0,3
1278,0,2.9,1,17,1,16,0.9,184,2,20,523,876,3317,16,8,7,1,0,1,2
713,1,2.6,0,18,1,17,0.9,119,4,15,561,742,336,11,1,5,0,1,0,0
1611,0,1.3,1,14,1,45,0.6,138,5,20,1848,1492,2918,8,13,14,1,0,0,3
900,1,2.9,0,5,1,59,0.3,156,5,18,1272,1668,738,16,3,9,0,0,1,1
1087,1,2.1,1,10,1,57,0.2,93,8,15,1654,1390,2895,15,14,12,0,1,0,3
1388,0,2.8,0,10,0,39,0.4,123,3,8,568,914,1686,11,16,20,1,1,0,1
1569,1,2.2,1,19,0,7,0.3,183,5,12,1205,893,3430,17,5,6,0,0,0,3
1986,1,1.3,1,19,0,45,0.6,196,4,4,1799,1228,3567,15,8,6,0,1,0,3
1091,0,1.4,0,17,1,26,1.0,165,6,18,105,857,3592,12,16,4,0,1,1,2
1833,1,1.9,0,17,1,16,0.6,161,6,9,190,1681,288,15,14,3,1,0,0,0
1609,0,2.5,0,9,1,5,0.9,127,8,6,1160,1173,2338,7,4,4,0,1,1,1
591,0,1.3,1,1,0,57,0.7,172,5,8,699,517,1528,6,17,16,1,1,1,0
1172,0,1.9,1,8,0,5,0.5,122,4,13,1143,1227,3303,9,3,8,0,0,0,2
1213,0,1.4,0,13,0,31,0.9,95,4,14,1777,1060,3377,6,1,4,0,0,0,3
1435,1,2.5,0,18,1,35,0.5,189,1,12,830,1870,535,14,4,16,0,1,1,0
741,1,1.7,1,9,0,28,0.9,114,3,9,71,1581,2263,9,3,12,0,1,1,1
501,1,0.7,1,3,0,32,0.4,132,7,13,754,654,2455,14,4,17,1,0,0,1
724,0,0.9,0,5,1,57,0.2,113,2,20,1154,986,1938,17,12,14,1,0,0,2
1300,1,0.7,1,13,0,33,0.9,82,7,11,456,650,1830,10,15,3,0,1,1,1
1088,1,1.7,0,3,1,45,0.6,147,8,18,1804,1882,956,12,11,13,1,0,0,1
615,0,0.8,0,14,0,40,0.9,197,1,5,904,867,3864,10,8,8,1,0,0,2
1417,0,0.8,0,15,1,53,0.9,84,2,11,478,1570,2035,8,15,2,0,1,1,2
1626,1,2.9,1,6,1,10,0.1,89,7,12,51,706,3038,7,13,15,0,1,0,2
693,0,2.7,1,16,1,64,0.6,131,4,7,1003,949,1274,18,0,11,0,0,1,0
1689,0,1.6,1,18,1,42,0.4,108,6,15,573,1423,1509,18,3,4,0,0,0,2
1370,0,3.0,1,18,1,9,0.7,175,1,1,1142,1196,920,6,8,12,0,1,1,0
589,0,0.5,0,16,0,15,0.8,110,7,6,1900,1069,3226,17,13,16,0,0,1,2
621,1,2.0,1,5,1,34,0.4,145,8,11,1287,642,1567,5,11,7,1,1,1,0
642,0,2.0,0,10,1,24,0.6,155,5,6,1262,1923,1674,6,3,19,0,0,1,0
1493,0,1.6,0,15,1,22,0.7,170,8,18,1374,1620,2756,6,6,14,0,0,1,3
605,0,1.5,0,7,1,56,0.2,148,8,13,892,1570,2923,9,16,16,0,0,0,2
1386,0,1.6,1,10,0,13,0.8,116,8,8,254,690,1312,13,0,4,1,1,0,0
927,0,1.5,0,6,1,58,0.6,106,5,17,684,639,2194,5,13,16,0,1,1,1
1828,0,2.3,0,18,0,3,1.0,166,2,10,1332,1114,1642,8,14,2,1,0,1,1
816,0,0.8,1,9,1,14,0.4,112,4,15,1772,1754,1390,14,11,11,1,0,1,1
1134,0,1.0,0,8,1,63,0.2,147,6,18,1854,1863,1400,11,11,19,1,1,1,2
508,1,1.0,1,3,0,60,0.6,138,2,10,1630,1424,2319,15,5,9,0,1,1,2
1273,0,1.2,1,14,0,5,0.2,143,7,17,1872,1572,994,18,12,13,1,0,0,1
1596,1,1.8,1,12,0,21,1.0,164,7,10,1518,1123,1802,14,15,6,0,1,1,1
1882,0,0.8,0,1,1,51,0.1,167,6,3,56,1976,3018,7,13,2,0,1,0,3
722,0,2.7,1,1,0,52,0.8,123,7,17,949,1839,3017,12,6,9,0,0,1,3
1939,0,1.2,1,15,1,49,0.6,174,3,18,1426,1845,2401,7,15,6,0,0,1,3
1052,0,0.9,1,8,0,60,0.4,187,6,12,1090,586,2419,12,8,18,1,1,0,2
1893,1,2.2,1,12,0,15,0.2,191,5,3,1069,1997,3268,17,13,16,0,1,1,3
1215,0,0.6,0,2,1,31,0.7,167,7,9,605,781,1750,6,6,5,1,0,1,0
1787,0,2.0,1,8,0,30,0.6,128,7,4,1673,1263,1718,9,11,14,1,1,0,2
1841,1,2.2,0,12,0,9,0.4,132,1,2,368,1597,3608,8,2,18,0,0,0,3
1607,1,1.0,1,1,1,13,0.9,153,1,15,1628,952,604,15,13,14,0,0,1,0
1841,0,0.6,0,7,1,42,0.4,128,1,7,231,546,487,13,10,3,1,1,0,0
610,1,1.4,1,8,1,39,0.5,192,6,6,1425,1619,2252,7,4,5,1,0,1,1
750,1,0.7,0,15,0,27,0.6,193,5,18,907,1437,3438,16,12,3,0,0,0,3
882,1,0.8,1,1,0,51,0.2,145,6,13,1584,530,3679,15,9,13,0,0,1,3
506,0,1.1,0,5,0,3,0.9,174,8,14,1046,1033,3339,9,6,20,0,0,0,2
958,0,1.2,0,7,0,56,0.4,142,4,16,573,516,3287,14,16,19,1,0,1,2
1607,0,1.8,0,4,0,41,0.2,104,5,20,1290,1735,3815,13,15,11,0,1,0,3
707,1,2.2,1,8,1,57,0.4,83,5,0,840,1758,1812,17,7,6,0,0,0,1
1399,0,2.0,0,0,0,15,0.6,130,8,5,117,891,2942,10,16,12,0,0,1,1
1913,1,0.9,0,8,1,7,0.6,90,6,14,1623,1506,2588,6,12,2,0,0,1,3
1837,0,0.9,0,9,0,43,0.7,96,6,11,1624,853,2226,5,10,4,1,1,1,2
521,0,2.7,0,3,1,41,0.1,187,1,20,1078,804,1912,16,17,18,1,0,0,1
909,1,1.9,1,2,0,63,0.4,145,5,19,1176,1008,2939,15,4,16,0,0,1,3
1394,0,2.7,0,9,0,32,0.8,149,1,1,1262,1211,2198,5,5,15,1,0,1,1
1014,1,1.4,0,14,1,18,0.2,152,4,4,1288,1918,800,11,13,16,0,0,0,0
1650,1,2.0,0,10,0,26,0.9,148,3,8,267,1954,647,18,11,17,1,1,0,0
1308,0,1.8,1,13,1,62,0.2,163,1,19,1930,1184,1449,16,3,5,1,1,1,2
1373,1,1.3,0,5,0,33,0.9,108,6,13,112,1285,2380,6,6,20,0,0,1,2
513,0,1.7,0,11,0,13,0.4,164,7,17,165,1356,2244,11,10,9,0,1,0,0
1470,0,1.8,0,12,1,50,0.7,152,2,7,667,676,552,5,1,7,0,1,0,0
1477,1,1.0,0,16,0,14,0.2,171,3,1,1031,1929,2633,8,3,17,0,1,1,2
1513,0,1.3,1,15,1,20,0.2,198,4,8,713,800,1342,14,6,4,1,0,0,0
1535,1,2.5,0,2,0,45,0.3,151,7,6,1240,944,525,17,0,9,0,0,0,0
586,0,2.8,0,1,0,49,0.2,174,6,17,430,1650,2519,15,14,6,0,0,1,2
1408,0,1.4,1,10,0,26,0.4,99,3,15,1315,1872,3517,8,7,6,0,0,1,3
1824,0,1.3,1,8,0,32,0.6,106,8,20,892,520,1354,9,4,13,0,0,1,1
1766,0,1.0,1,2,0,60,0.6,87,6,4,1073,1515,1965,18,13,2,0,0,0,2
621,0,2.2,0,17,0,38,0.8,197,1,14,106,1210,765,18,17,8,0,1,1,0
1670,1,1.3,1,19,0,26,0.7,164,7,4,1032,1200,2882,14,2,12,1,1,0,2
1249,1,3.0,0,14,1,17,0.6,140,6,10,744,1943,1372,5,1,11,0,1,0,1
1879,1,1.3,1,13,0,58,0.5,107,7,13,699,651,1332,11,15,4,1,1,0,1
1184,1,1.5,0,1,0,39,0.5,166,4,18,1479,1683,751,15,13,9,0,1,0,1
808,1,2.0,1,16,0,44,0.5,149,2,2,322,1358,3251,6,15,2,1,0,1,2
1194,1,2.5,0,7,1,50,0.9,82,1,9,308,1966,349,16,10,9,1,0,0,0
787,0,1.7,1,9,1,59,0.3,148,1,5,849,595,880,15,16,12,1,1,1,0
806,0,1.6,0,17,0,24,0.1,152,7,2,621,1875,484,17,2,8,0,0,0,0
1413,1,3.0,0,18,0,15,0.7,86,4,1,994,1598,2553,15,4,17,1,0,0,1
1161,1,0.5,0,7,0,7,0.3,139,4,12,144,1377,1670,17,2,8,0,0,1,0
1048,0,2.7,0,7,1,26,0.9,83,3,17,739,1139,976,6,14,14,1,0,1,0
1875,0,0.9,0,2,0,24,0.9,182,2,1,820,1882,1235,12,4,11,0,0,1,1
811,0,2.5,0,2,1,63,0.2,84,6,14,411,1656,2485,13,2,18,0,1,1,2
1372,1,2.0,0,11,0,61,0.2,90,3,4,113,899,522,10,5,4,1,1,1,0
1582,1,1.4,0,16,1,44,0.5,94,6,14,574,1662,1259,15,13,8,0,1,1,1
1423,1,2.7,1,3,1,13,0.6,143,6,20,398,745,536,5,1,12,1,0,0,0
1254,0,0.5,0,16,0,14,0.3,177,6,16,1298,1814,1217,5,17,14,1,0,1,1
534,0,1.1,0,13,0,37,0.7,92,3,1,123,611,2970,18,5,6,0,0,0,0
944,1,1.9,1,18,0,40,0.6,197,1,17,85,1693,1362,15,4,20,1,0,0,1
592,1,1.4,0,8,0,35,0.4,191,4,14,1605,1763,1465,11,13,16,0,1,1,1
1730,0,2.0,1,11,0,7,0.1,86,1,19,46,1860,3978,12,16,2,1,0,0,3
852,0,0.6,0,4,0,64,0.8,183,2,2,1734,1661,3894,7,10,6,0,1,0,3
1402,0,0.8,1,10,0,39,0.3,85,3,4,1899,1759,2834,13,0,14,0,1,1,3
1855,0,0.8,1,19,1,51,0.9,135,8,10,943,1293,1627,8,9,11,0,1,1,2
1361,1,1.0,0,2,0,63,0.5,143,2,8,1224,1526,678,8,8,6,1,1,0,1
658,0,1.6,1,14,0,53,0.6,182,4,4,1299,615,3284,7,11,2,0,0,1,2
1456,0,2.4,0,13,1,41,0.9,129,4,0,1572,1995,2261,12,0,11,0,0,1,2
523,0,2.8,0,10,0,9,0.9,109,5,13,1738,1654,709,13,17,19,0,1,0,0
903,1,2.6,0,19,0,62,0.4,101,2,4,1153,1433,2570,5,11,9,0,0,1,2
1304,1,1.0,0,7,0,9,0.3,104,8,7,1471,1924,762,6,1,4,0,0,1,0
1015,0,1.6,1,3,0,41,0.8,107,1,20,803,1724,1421,5,0,20,0,0,1,1
1231,0,1.0,0,11,1,34,0.5,197,7,13,388,791,571,18,0,20,0,1,0,0
1887,0,1.2,1,7,1,35,0.3,163,8,15,575,841,1955,8,0,3,0,1,0,2
